W022006150	2019-01-28	LUSIS SPORT	011000	SPORTS, ACTIVITÉS DE PLEIN AIR	02408	02	02000	LAON	HOMME	false		false	2500	1
W023000115	1977-01-26	ASSOCIATION CENTRE SOCIAL DU QUARTIER SAINT-MARTIN	007000	CLUBS DE LOISIRS, RELATIONS	02691	02	02100	SAINT-QUENTIN	FEMME	false		false	24478	2
W023000141	1988-12-20	LA PETITE MAISON OUVERTE	017000	SANTÉ	02691	02	02100	SAINT-QUENTIN	FEMME	false		false	9200	1
W023000370	1977-10-31	CENTRE SOCIAL ET CULTUREL DE LA VALLÉE DE L'OISE	019010	INTERVENTIONS SOCIALES	02532	02	02610	MOŸ-DE-L'AISNE	FEMME	false		false	9582	2
W023000507	2006-05-05	SANDYCAPDANSE	009010	ACTION SOCIOCULTURELLE	02691	02	02100	SAINT-QUENTIN	FEMME	false		false	2000	1
W024000086	1965-06-23	SOCIETE DE TIR L'ARQUEBUSE SOISSONNAISE ET PATRIOTE REUNIES	011000	SPORTS, ACTIVITÉS DE PLEIN AIR	02722	02	02200	SOISSONS	HOMME	false		false	1000	2
W024000097	1997-05-14	MISSION LOCALE POUR L'EMPLOI DES JEUNES DU SOISSONNAIS	022000	CONDUITE D'ACTIVITÉS ÉCONOMIQUES	02722	02	02200	SOISSONS	FEMME	false		false	821236	1
W024000149	1968-10-01	ASSOCIATION SCOLAIRE SAINT-REMY	015035	ÉDUCATION  FORMATION	02722	02	02200	SOISSONS	HOMME	false		false	5896593	5
W024000220	1989-12-20	GROUPEMENT INTERCOMMUNAL SOISSONNAIS POUR LA SECURITE ROUTIERE - GISR -	036000	SÉCURITÉ, PROTECTION CIVILE	02722	02	02200	SOISSONS	HOMME	false		false	1700	1
W024000260	1906-12-01	SOCIETE HISTORIQUE DE SOISSONS	010015	PRÉSERVATION DU PATRIMOINE	02722	02	02200	SOISSONS	NON RENSEIGNE	true		false	1000	1
W024000382	1971-04-30	ASSOCIATION DE PARENTS, D'AMIS ET DE PERSONNES HANDICAPEES MENTALES DITE APEI DE SOISSONS ' LES PAPILLONS BLANCS'	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT	02722	02	02200	SOISSONS	FEMME	false		false	14869	3
W024001492	2016-01-25	ADP FORMATIONS	030000	AIDE À L'EMPLOI, DÉVELOPPEMENT LOCAL, PROMOTION DE SOLIDARITÉS ÉCONOMIQUES, VIE LOCALE	02722	02	02200	SOISSONS	HOMME	false		false	4400	1
W025000205	1950-06-14	OFFICE MUNICIPAL DES SPORTS D'HIRSON	011105	SPORTS, ACTIVITÉS DE PLEIN AIR	02381	02	02500	HIRSON	HOMME	false		false	2000	1
W025000218	1966-12-21	LES FRANCAS D'HIRSON	009020	ACTION SOCIOCULTURELLE	02381	02	02500	HIRSON	NON RENSEIGNE	false		false	1500	1
