12230	SAINT-JEAN-DELNOUS	11	419
12231	SAINT-JEAN-DU-BRUEL	40	723
12232	SAINT-JEAN-ET-SAINT-PAUL	25	287
12233	SAINT-JUÉRY	14	296
12234	SAINTE-JULIETTE-SUR-VIAUR	18	621
12235	SAINT-JUST-SUR-VIAUR	9	213
12236	SAINT-LAURENT-DE-LÉVÉZOU	11	159
12237	SAINT-LAURENT-D'OLT	43	726
12238	SAINT-LÉONS	25	430
12239	SAINT-MARTIN-DE-LENNE	12	328
12240	SAINT-PARTHEM	17	413
12241	SAINTE-RADEGONDE	49	1816
12242	SAINT-RÉMY	10	321
12243	SAINT-ROME-DE-CERNON	34	961
12244	SAINT-ROME-DE-TARN	52	893
12246	SAINT-SANTIN	15	553
12247	SAINT-SATURNIN-DE-LENNE	21	291
12248	SAINT-SERNIN-SUR-RANCE	63	715
12249	SAINT-SEVER-DU-MOUSTIER	15	202
12250	SAINT-SYMPHORIEN-DE-THÉNIÈRES	8	207
12251	SAINT-VICTOR-ET-MELVIEU	25	343
12252	SALLES-COURBATIÈS	21	427
12253	SALLES-CURAN	71	1043
12254	SALLES-LA-SOURCE	85	2340
12255	SALMIECH	35	794
12256	SALVAGNAC-CAJARC	19	381
12257	CAUSSE-ET-DIÈGE	29	806
12258	LA SALVETAT-PEYRALÈS	49	997
12259	SANVENSA	28	665
12260	SAUCLIÈRES	18	173
12261	SAUJAC	5	126
12262	SAUVETERRE-DE-ROUERGUE	37	725
12263	SAVIGNAC	19	755
12264	SÉBAZAC-CONCOURÈS	95	3348
12265	SÉBRAZAC	12	535
12266	SÉGUR	37	553
12267	LA SELVE	19	639
12268	SÉNERGUES	14	439
12269	LA SERRE	5	129
12270	SÉVÉRAC D'AVEYRON	252	4191
12272	SONNAC	13	532
12273	SOULAGES-BONNEVAL	11	299
12274	SYLVANÈS	16	114
12275	TAURIAC-DE-CAMARÈS	5	37
12276	TAURIAC-DE-NAUCELLE	9	375
12277	TAUSSAC	14	534
12278	TAYRAC	13	185
12280	THÉRONDELS	23	413
12281	TOULONJAC	16	762
12282	TOURNEMIRE	27	433
12283	TRÉMOUILLES	13	500
12284	LE TRUEL	29	346
12286	VABRES-L'ABBAYE	51	1237
12287	VAILHOURLES	27	658
12288	VALADY	36	1631
12289	VALZERGUES	9	214
12290	VAUREILLES	16	499
12291	VERRIÈRES	13	412
12292	VERSOLS-ET-LAPEYRE	26	431
12293	VEYREAU	11	138
12294	VÉZINS-DE-LÉVÉZOU	34	674
12295	VIALA-DU-PAS-DE-JAUX	12	100
12296	VIALA-DU-TARN	48	542
12297	LE VIBAL	27	529
12298	VILLECOMTAL	29	423
12299	VILLEFRANCHE-DE-PANAT	48	718
12300	VILLEFRANCHE-DE-ROUERGUE	492	12153
12301	VILLENEUVE	103	2034
12303	VIMENET	13	254
12305	VIVIEZ	47	1265
12307	CURAN	16	310
13001	AIX-EN-PROVENCE	5772	148336
13002	ALLAUCH	529	21597
13003	ALLEINS	88	2680
13004	ARLES	2126	51243
13005	AUBAGNE	1377	47986
13006	AUREILLE	55	1571
13007	AURIOL	307	13084
13008	AURONS	25	579
13009	LA BARBEN	55	861
13010	BARBENTANE	159	4354
13011	LES BAUX-DE-PROVENCE	39	349
13012	BEAURECUEIL	17	648
13013	BELCODÈNE	41	1951
13014	BERRE-L'ÉTANG	269	13737
13015	BOUC-BEL-AIR	389	15143
13016	LA BOUILLADISSE	152	6353
13017	BOULBON	59	1527
13018	CABANNES	109	4498
13019	CABRIÈS	307	10242
13020	CADOLIVE	74	2212
13021	CARRY-LE-ROUET	229	5817
13022	CASSIS	274	7013
13023	CEYRESTE	120	4838
13024	CHARLEVAL	57	2705
13025	CHÂTEAUNEUF-LE-ROUGE	76	2456
13026	CHÂTEAUNEUF-LES-MARTIGUES	319	17667
13027	CHÂTEAURENARD	434	16315
13028	LA CIOTAT	1199	36374
13029	CORNILLON-CONFOUX	54	1460
13030	CUGES-LES-PINS	164	5299
13031	LA DESTROUSSE	91	3812
13032	ÉGUILLES	243	8173
13033	ENSUÈS-LA-REDONNE	184	5882
13034	EYGALIÈRES	71	1768
13035	EYGUIÈRES	216	7005
13036	EYRAGUES	115	4624
13037	LA FARE-LES-OLIVIERS	193	8848
13038	FONTVIEILLE	133	3615
13039	FOS-SUR-MER	342	15870
13040	FUVEAU	279	10349
13041	GARDANNE	548	21859
13042	GÉMENOS	255	6763
13043	GIGNAC-LA-NERTHE	201	9977
13044	GRANS	147	5280
13045	GRAVESON	119	4929
13046	GRÉASQUE	114	4349
13047	ISTRES	1011	44283
13048	JOUQUES	156	4504
13049	LAMANON	68	2078
13050	LAMBESC	272	10175
13051	LANÇON-PROVENCE	241	9061
13052	MAILLANE	81	2700
13053	MALLEMORT	204	6290
13054	MARIGNANE	753	32612
13056	MARTIGUES	1139	49090
13057	MAS-BLANC-DES-ALPILLES	13	528
13058	MAUSSANE-LES-ALPILLES	102	2412
13059	MEYRARGUES	130	3908
13060	MEYREUIL	193	5912
13061	SAINT-PIERRE-DE-MÉZOARGUES	8	220
13062	MIMET	136	4287
13063	MIRAMAS	577	26828
13064	MOLLÉGÈS	82	2685
13065	MOURIÈS	98	3459
13066	NOVES	184	5915
13067	ORGON	90	2855
13068	PARADOU	44	2146
13069	PÉLISSANNE	257	10754
13070	LA PENNE-SUR-HUVEAUNE	165	6580
13071	LES PENNES-MIRABEAU	491	21910
13072	PEYNIER	121	3634
13073	PEYPIN	169	5676
13074	PEYROLLES-EN-PROVENCE	138	5223
13075	PLAN-DE-CUQUES	222	11752
13076	PLAN-D'ORGON	99	3564
13077	PORT-DE-BOUC	330	16778
13078	PORT-SAINT-LOUIS-DU-RHÔNE	227	8504
13079	PUYLOUBIER	57	1886
13080	LE PUY-SAINTE-RÉPARADE	191	5972
13081	ROGNAC	275	12209
13082	ROGNES	177	4763
13083	ROGNONAS	131	4116
13084	LA ROQUE-D'ANTHÉRON	182	5546
13085	ROQUEFORT-LA-BÉDOULE	160	6089
13086	ROQUEVAIRE	278	8837
13087	ROUSSET	150	5058
13088	LE ROVE	115	5193
13089	SAINT-ANDIOL	97	3397
13090	SAINT-ANTONIN-SUR-BAYON	5	127
13091	SAINT-CANNAT	176	5752
13092	SAINT-CHAMAS	253	8720
13093	SAINT-ESTÈVE-JANSON	8	387
13094	SAINT-ÉTIENNE-DU-GRÈS	89	2542
13095	SAINT-MARC-JAUMEGARDE	44	1304
13096	SAINTES-MARIES-DE-LA-MER	151	2165
13097	SAINT-MARTIN-DE-CRAU	317	13712
13098	SAINT-MITRE-LES-REMPARTS	174	5930
13099	SAINT-PAUL-LÈS-DURANCE	39	898
13100	SAINT-RÉMY-DE-PROVENCE	432	9992
13101	SAINT-SAVOURNIN	73	3502
13102	SAINT-VICTORET	153	6683
13103	SALON-DE-PROVENCE	1198	45970
13104	SAUSSET-LES-PINS	265	7725
13105	SÉNAS	169	6980
13106	SEPTÈMES-LES-VALLONS	185	11291
13107	SIMIANE-COLLONGUE	175	5930
13108	TARASCON	399	15953
13109	LE THOLONET	85	2327
13110	TRETS	317	10453
13111	VAUVENARGUES	47	1027
13112	VELAUX	195	8733
13113	VENELLES	298	8584
13114	VENTABREN	173	5544
13115	VERNÈGUES	48	2068
13116	VERQUIÈRES	24	836
13117	VITROLLES	884	33701
13118	COUDOUX	94	3754
13119	CARNOUX-EN-PROVENCE	176	6582
13200	MARSEILLE	26699	877095
14001	ABLON	25	1257
14003	AGY	2	311
14005	VALAMBRAY	17	1761
14006	AMAYÉ-SUR-ORNE	26	1067
14007	AMAYÉ-SUR-SEULLES	2	235
14009	AMFREVILLE	44	1375
14011	AURSEULLES	21	1932
14012	ANGERVILLE	3	193
14014	COLOMBY-ANGUERNY	24	1240
14015	ANISY	17	760
14016	ANNEBAULT	9	498
14019	ARGANCHY	3	222
14020	ARGENCES	95	3825
14021	ARROMANCHES-LES-BAINS	23	484
14022	ASNELLES	27	592
14023	ASNIÈRES-EN-BESSIN	1	69
14024	AUBERVILLE	8	603
14025	AUBIGNY	9	311
14026	AUDRIEU	29	1129
14027	LES MONTS D'AUNAY	89	4662
14030	AUTHIE	36	1745
14032	LES AUTHIEUX-SUR-CALONNE	10	286
14033	AUVILLARS	11	218
14034	AVENAY	13	571
14035	BALLEROY-SUR-DRÔME	52	1431
14036	BANNEVILLE-LA-CAMPAGNE	2	173
14037	MALHERBE-SUR-AJON	10	578
14038	BANVILLE	10	798
14039	BARBERY	18	842
14040	BARBEVILLE	3	192
14041	BARNEVILLE-LA-BERTRAN	3	126
14042	BARON-SUR-ODON	21	996
14043	BAROU-EN-AUGE	1	70
14044	BASLY	26	1091
14045	BASSENEVILLE	5	254
14046	BAVENT	53	1937
14047	BAYEUX	453	13011
14049	BAZENVILLE	6	141
14050	LA BAZOQUE	5	183
14053	BEAUMAIS	3	175
14054	BEAUMESNIL	8	203
14055	BEAUMONT-EN-AUGE	15	414
14057	BELLENGREVILLE	30	1485
14059	BENERVILLE-SUR-MER	16	446
14060	BÉNOUVILLE	48	2068
14061	SOULEUVRE EN BOCAGE	222	9107
14062	BÉNY-SUR-MER	8	454
14063	BERNESQ	4	215
14064	BERNIÈRES-D'AILLY	7	231
14066	BERNIÈRES-SUR-MER	91	2309
14068	BIÉVILLE-BEUVILLE	71	3646
14069	BEUVILLERS	20	1365
14070	BEUVRON-EN-AUGE	18	196
14076	BLAINVILLE-SUR-ORNE	107	5928
14077	BLANGY-LE-CHÂTEAU	34	774
14078	BLAY	10	374
14079	BLONVILLE-SUR-MER	37	1588
14080	LE BÔ	5	129
14082	LA BOISSIÈRE	3	198
14083	BONNEBOSQ	23	681
14084	BONNEMAISON	5	412
14085	BONNEVILLE-LA-LOUVET	24	816
14086	BONNEVILLE-SUR-TOUQUES	4	338
14087	BONNŒIL	3	126
14088	BONS-TASSILLY	10	413
14089	BOUGY	11	403
14090	BOULON	27	742
14091	BOURGEAUVILLE	4	103
14092	BOURGUÉBUS	44	2210
14093	BRANVILLE	8	203
14096	BRÉMOY	2	232
14097	BRETTEVILLE-LE-RABET	7	309
14098	THUE ET MUE	71	6220
14100	BRETTEVILLE-SUR-LAIZE	58	1937
14101	BRETTEVILLE-SUR-ODON	99	4077
14102	LE BREUIL-EN-AUGE	23	1035
14103	LE BREUIL-EN-BESSIN	2	415
14104	LE BRÉVEDENT	7	170
14106	BRÉVILLE-LES-MONTS	14	666
14107	BRICQUEVILLE	2	164
14110	BRUCOURT	1	127
14111	BUCÉELS	4	444
14116	LE BÛ-SUR-ROUVRES	4	114
14117	CABOURG	160	3589
14118	CAEN	5180	108404
14119	CAGNY	33	1987
14120	CAHAGNES	35	1419
14121	CAHAGNOLLES	10	253
14122	LA CAINE	4	159
14123	CAIRON	39	2069
14124	LA CAMBE	17	556
14125	CAMBES-EN-PLAINE	54	1802
14126	CAMBREMER	46	1370
14127	CAMPAGNOLLES	3	552
14130	CAMPIGNY	3	187
14131	CANAPVILLE	4	232
14134	CANTELOUP	7	191
14135	CARCAGNY	7	283
14136	CARDONVILLE	2	101
14137	CARPIQUET	102	2911
14138	CARTIGNY-L'ÉPINAY	5	298
14140	CASTILLON	15	355
14141	CASTILLON-EN-AUGE	2	165
14143	CAUMONT-SUR-AURE	59	2397
14145	CAUVICOURT	6	529
14146	CAUVILLE	9	173
14147	CERNAY	5	141
14149	CESNY-AUX-VIGNES	13	435
14150	CESNY-LES-SOURCES	23	1365
14159	CHOUAIN	4	233
14160	CINTHEAUX	6	194
14161	CLARBEC	10	358
14162	CLÉCY	50	1320
14163	CLÉVILLE	12	385
14165	COLLEVILLE-SUR-MER	16	178
14166	COLLEVILLE-MONTGOMERY	60	2599
14167	COLOMBELLES	156	7028
14168	COLOMBIÈRES	5	212
14169	COLOMBIERS-SUR-SEULLES	8	159
14171	COMBRAY	4	145
14172	COMMES	11	442
14173	CONDÉ-SUR-IFS	19	454
14174	CONDÉ-EN-NORMANDIE	185	6726
14175	CONDÉ-SUR-SEULLES	4	297
14177	COQUAINVILLIERS	17	865
14179	CORDEBUGLE	6	169
14180	CORDEY	2	159
14181	CORMELLES-LE-ROYAL	96	5002
14182	CORMOLAIN	14	410
14183	COSSESSEVILLE	3	104
14184	COTTUN	1	229
14190	COURCY	6	133
14191	COURSEULLES-SUR-MER	141	4250
14193	COURTONNE-LA-MEURDRAC	23	675
14194	COURTONNE-LES-DEUX-ÉGLISES	15	658
14195	COURVAUDON	3	262
14196	CRÉPON	4	214
14197	CRESSERONS	30	1143
14198	CRESSEVEUILLE	7	264
14200	CREULLY SUR SEULLES	51	2340
14202	CRICQUEBŒUF	5	273
14203	CRICQUEVILLE-EN-AUGE	2	199
14204	CRICQUEVILLE-EN-BESSIN	6	181
14205	CRISTOT	2	223
14206	CROCY	8	298
14207	CROISILLES	16	655
14209	CROUAY	14	522
14211	CULEY-LE-PATRY	9	364
14214	CUSSY	2	192
14215	CUVERVILLE	24	2293
14216	DAMBLAINVILLE	10	241
14218	DANESTAL	5	409
14220	DEAUVILLE	180	3625
14221	DÉMOUVILLE	50	3162
14223	LE DÉTROIT	3	89
14225	DIVES-SUR-MER	149	5445
14226	DONNAY	14	301
14227	DOUVILLE-EN-AUGE	2	216
14228	DOUVRES-LA-DÉLIVRANDE	162	5177
14229	DOZULÉ	70	2315
14230	DRUBEC	2	117
14231	BEAUFOUR-DRUVAL	7	458
14232	DUCY-SAINTE-MARGUERITE	3	171
14236	ELLON	10	592
14237	ÉMIÉVILLE	17	625
14238	ENGLESQUEVILLE-EN-AUGE	4	111
14239	ENGLESQUEVILLE-LA-PERCÉE	4	107
14240	ÉPANEY	13	523
14241	ÉPINAY-SUR-ODON	27	636
14242	ÉPRON	57	1647
14243	ÉQUEMAUVILLE	34	1593
14244	ERAINES	9	323
14245	ERNES	9	331
14246	ESCOVILLE	12	813
14248	ESPINS	5	255
14249	ESQUAY-NOTRE-DAME	37	1441
14250	ESQUAY-SUR-SEULLES	5	289
14251	ESSON	11	545
14252	ESTRÉES-LA-CAMPAGNE	6	263
14254	ÉTERVILLE	33	1680
14256	ÉTRÉHAM	4	341
14257	ÉVRECY	37	2040
14258	FALAISE	273	8218
14260	FAUGUERNON	10	252
14261	LE FAULQ	6	345
14266	FEUGUEROLLES-BULLY	26	1462
14269	FIERVILLE-LES-PARCS	2	230
14270	FIRFOL	13	414
14271	FLEURY-SUR-ORNE	130	5007
14272	LA FOLIE	3	98
14273	LA FOLLETIÈRE-ABENON	4	137
14274	FONTAINE-ÉTOUPEFOUR	58	2681
14275	FONTAINE-HENRY	14	470
14276	FONTAINE-LE-PIN	10	359
14277	FONTENAY-LE-MARMION	32	1954
14278	FONTENAY-LE-PESNEL	27	1217
14280	FORMENTIN	5	265
14281	FORMIGNY LA BATAILLE	12	749
14282	FOULOGNES	5	214
14283	FOURCHES	5	231
14284	FOURNEAUX-LE-VAL	3	160
14285	LE FOURNET	1	73
14286	FOURNEVILLE	9	504
14287	FRÉNOUVILLE	48	1984
14288	LE FRESNE-CAMILLY	25	957
14289	FRESNÉ-LA-MÈRE	10	597
14290	FRESNEY-LE-PUCEUX	21	820
14291	FRESNEY-LE-VIEUX	4	293
14293	FUMICHON	9	280
14297	GAVRUS	14	591
14298	GÉFOSSE-FONTENAY	3	138
14299	GENNEVILLE	11	853
14301	GIBERVILLE	92	4963
14302	GLANVILLE	7	180
14303	GLOS	16	939
14304	GONNEVILLE-SUR-HONFLEUR	26	917
14305	GONNEVILLE-SUR-MER	22	691
14306	GONNEVILLE-EN-AUGE	12	395
14308	GOUSTRANVILLE	1	268
14309	GOUVIX	25	844
14310	GRAINVILLE-LANGANNERIE	19	713
14311	GRAINVILLE-SUR-ODON	24	1054
14312	GRANDCAMP-MAISY	58	1560
14316	GRANGUES	12	268
14318	GRAYE-SUR-MER	14	735
14319	GRENTHEVILLE	32	981
14320	GRIMBOSQ	6	290
14322	GUÉRON	3	250
14325	HERMANVILLE-SUR-MER	68	3152
14326	HERMIVAL-LES-VAUX	27	847
14327	HÉROUVILLE-SAINT-CLAIR	930	22830
14328	HÉROUVILLETTE	19	1354
14329	HEULAND	3	113
14332	LA HOGUETTE	21	678
14333	HONFLEUR	263	6933
14334	L'HÔTELLERIE	5	322
14335	HOTOT-EN-AUGE	5	303
14336	HOTTOT-LES-BAGUES	6	481
14337	LA HOUBLONNIÈRE	4	339
14338	HOULGATE	84	1748
14341	IFS	259	11889
14342	ISIGNY-SUR-MER	69	3653
14343	LES ISLES-BARDEL	3	66
14344	JANVILLE	11	388
14345	JORT	8	303
14346	JUAYE-MONDAYE	20	693
14347	DIALAN SUR CHAÎNE	14	1053
14348	JUVIGNY-SUR-SEULLES	1	82
14349	LAIZE-CLINCHAMPS	20	2137
14352	LANDELLES-ET-COUPIGNY	19	861
14353	LANDES-SUR-AJON	7	456
14354	LANGRUNE-SUR-MER	74	1982
14355	PONTS SUR SEULLES	16	1211
14357	TERRES DE DRUANCE	9	932
14358	LÉAUPARTIE	4	91
14360	LEFFARD	4	218
14362	LESSARD-ET-LE-CHÊNE	7	160
14364	LINGÈVRES	5	478
14365	LION-SUR-MER	121	2576
14366	LISIEUX	695	20692
14367	LISON	16	442
14368	LISORES	5	273
14369	LITTEAU	8	291
14370	LE MOLAY-LITTRY	79	3055
14371	LIVAROT-PAYS-D'AUGE	197	6330
14374	LES LOGES	3	144
14375	LES LOGES-SAULCES	8	169
14377	LONGUES-SUR-MER	18	601
14378	LONGUEVILLE	6	283
14379	LONGVILLERS	6	369
14380	LOUCELLES	4	191
14381	LOUVAGNY	2	63
14383	LOUVIGNY	108	2721
14384	LUC-SUR-MER	97	3265
14385	MAGNY-EN-BESSIN	3	173
14389	MAISONCELLES-PELVEY	7	272
14390	MAISONCELLES-SUR-AJON	13	193
14391	MAISONS	15	397
14393	MAIZET	8	373
14394	MAIZIÈRES	16	442
14396	MALTOT	22	1039
14397	MANDEVILLE-EN-BESSIN	3	341
14398	MANERBE	19	563
14399	MANNEVILLE-LA-PIPARD	6	286
14400	LE MANOIR	4	220
14401	MANVIEUX	4	138
14402	LE MARAIS-LA-CHAPELLE	1	111
14403	MAROLLES	17	766
14404	MARTAINVILLE	1	122
14405	MARTIGNY-SUR-L'ANTE	6	332
14406	MOULINS-EN-BESSIN	15	1143
14407	MATHIEU	65	2342
14408	MAY-SUR-ORNE	36	2028
14409	MERVILLE-FRANCEVILLE-PLAGE	86	2221
14410	MÉRY-BISSIÈRES-EN-AUGE	24	1087
14411	MESLAY	8	315
14412	LE MESNIL-AU-GRAIN	1	85
14419	LE MESNIL-EUDES	7	266
14421	LE MESNIL-GUILLAUME	12	613
14424	LE MESNIL-ROBERT	4	193
14425	LE MESNIL-SIMON	6	170
14426	LE MESNIL-SUR-BLANGY	7	167
14427	LE MESNIL-VILLEMENT	5	297
14430	MEUVAINES	8	140
14431	MÉZIDON VALLÉE D'AUGE	104	9699
14435	LES MONCEAUX	4	201
14436	MONCEAUX-EN-BESSIN	10	563
14437	MONDEVILLE	253	10217
14438	MONDRAINVILLE	17	555
14439	MONFRÉVILLE	1	92
14445	MONTFIQUET	6	97
14446	MONTIGNY	2	100
14449	MONTS-EN-BESSIN	4	413
14452	MORTEAUX-COULIBŒUF	17	636
14453	MOSLES	6	359
14454	MOUEN	36	1648
14455	MOULINES	5	287
14456	MOULT-CHICHEBOVILLE	48	3318
14457	LES MOUTIERS-EN-AUGE	3	129
14458	LES MOUTIERS-EN-CINGLAIS	12	591
14460	MOYAUX	51	1384
14461	MUTRÉCY	5	472
14465	NONANT	11	514
14466	NOROLLES	7	351
14467	NORON-L'ABBAYE	7	327
14468	NORON-LA-POTERIE	5	369
14469	NORREY-EN-AUGE	5	94
14473	NOTRE-DAME-DE-LIVAYE	8	115
14474	NOTRE-DAME-D'ESTRÉES-CORBON	4	204
14475	VAL D'ARRY	30	2395
14476	OLENDON	7	181
14478	ORBEC	95	2017
14480	OSMANVILLE	9	528
14482	OUÉZY	6	240
14483	OUFFIÈRES	6	194
14484	OUILLY-DU-HOULEY	16	249
14486	OUILLY-LE-TESSON	10	579
14487	OUILLY-LE-VICOMTE	17	797
14488	OUISTREHAM	271	9462
14491	PARFOURU-SUR-ODON	7	207
14492	PENNEDEPIE	11	320
14494	PÉRIERS-EN-AUGE	5	136
14495	PÉRIERS-SUR-LE-DAN	14	559
14496	PÉRIGNY	2	61
14497	PERRIÈRES	9	340
14498	PERTHEVILLE-NERS	11	244
14499	PETIVILLE	8	539
14500	PIERREFITTE-EN-AUGE	9	165
14501	PIERREFITTE-EN-CINGLAIS	9	252
14502	PIERREPONT	4	90
14504	LE PIN	17	834
14506	PLANQUERY	5	249
14509	PLUMETOT	4	217
14510	LA POMMERAYE	4	58
14511	PONT-BELLANGER	5	67
14512	PONTÉCOULANT	3	73
14514	PONT-L'ÉVÊQUE	111	4697
14515	PORT-EN-BESSIN-HUPPAIN	63	1955
14516	POTIGNY	56	2098
14520	LE PRÉ-D'AUGE	18	890
14522	PRÊTREVILLE	7	398
14524	PUTOT-EN-AUGE	5	299
14527	BELLE VIE EN AUGE	12	546
14528	QUETTEVILLE	9	396
14529	RANCHY	3	265
14530	RANVILLE	53	1936
14531	RAPILLY	2	48
14533	REPENTIGNY	3	100
14534	REUX	6	397
14535	REVIERS	30	566
14536	LA RIVIÈRE-SAINT-SAUVEUR	45	2590
14538	CASTINE-EN-PLAINE	20	1681
14540	ROCQUES	6	303
14541	LA ROQUE-BAIGNARD	4	122
14542	ROSEL	21	546
14543	ROTS	59	2519
14546	ROUVRES	7	224
14547	RUBERCY	2	161
14550	RUMESNIL	3	95
14552	RYES	17	519
14554	LE CASTELET	15	1669
14555	SAINT-ANDRÉ-D'HÉBERTOT	17	458
14556	SAINT-ANDRÉ-SUR-ORNE	36	1845
14557	SAINT-ARNOULT	28	1144
14558	SAINT-AUBIN-D'ARQUENAY	16	1108
14559	SAINT-AUBIN-DES-BOIS	5	230
14562	SAINT-AUBIN-SUR-MER	82	2278
14563	SAINT-BENOÎT-D'HÉBERTOT	7	439
14565	SAINT-CÔME-DE-FRESNÉ	5	263
14566	SAINT-CONTEST	123	2577
14569	SAINTE-CROIX-SUR-MER	10	242
14570	VALORBIQUET	61	2551
14571	SAINT-DENIS-DE-MAILLOC	4	310
14572	SAINT-DENIS-DE-MÉRÉ	24	795
14574	SAINT-DÉSIR	36	1839
14575	SAINT-ÉTIENNE-LA-THILLAYE	11	414
14576	VAL-DE-VIE	11	537
14578	SAINT-GATIEN-DES-BOIS	51	1382
14579	SEULLINE	25	1345
14582	SAINT-GERMAIN-DE-LIVET	22	759
14586	SAINT-GERMAIN-DU-PERT	3	170
14587	SAINT-GERMAIN-LA-BLANCHE-HERBE	48	2340
14588	SAINT-GERMAIN-LANGOT	10	333
14589	SAINT-GERMAIN-LE-VASSON	31	959
14590	SAINTE-HONORINE-DE-DUCY	2	134
14591	AURE SUR MER	17	742
14592	SAINTE-HONORINE-DU-FAY	31	1362
14593	SAINT-HYMER	20	698
14595	SAINT-JEAN-DE-LIVET	1	242
14598	SAINT-JOUIN	7	234
14601	SAINT-JULIEN-SUR-CALONNE	7	173
14602	SAINT-LAMBERT	15	273
14603	SAINT-LAURENT-DE-CONDEL	17	516
14605	SAINT-LAURENT-SUR-MER	12	273
14606	SAINT-LÉGER-DUBOSQ	4	213
14607	SAINT-LOUET-SUR-SEULLES	4	146
14609	SAINT-LOUP-HORS	10	554
14610	SAINT-MANVIEU-NORREY	41	2070
14613	SAINT-MARCOUF	3	95
14614	SAINTE-MARGUERITE-D'ELLE	20	792
14619	SAINTE-MARIE-OUTRE-L'EAU	3	126
14620	SAINT-MARTIN-AUX-CHARTRAINS	14	431
14621	SAINT-MARTIN-DE-BIENFAITE-LA-CRESSONNIÈRE	12	443
14622	SAINT-MARTIN-DE-BLAGNY	2	133
14623	SAINT-MARTIN-DE-FONTENAY	42	2542
14625	SAINT-MARTIN-DE-LA-LIEUE	13	786
14626	SAINT-MARTIN-DE-MAILLOC	18	951
14627	SAINT-MARTIN-DE-MIEUX	7	406
14630	SAINT-MARTIN-DES-ENTRÉES	18	723
14635	SAINT-OMER	12	189
14637	SAINT-OUEN-DU-MESNIL-OGER	6	207
14639	SAINT-OUEN-LE-PIN	13	266
14640	SAINT-PAIR	2	238
14643	SAINT-PAUL-DU-VERNAY	14	845
14644	SAINT-PHILBERT-DES-CHAMPS	11	668
14645	SAINT-PIERRE-AZIF	9	172
14646	SAINT-PIERRE-CANIVET	10	448
14648	SAINT-PIERRE-DES-IFS	15	472
14649	SAINT-PIERRE-DU-BÛ	8	485
14650	SAINT-PIERRE-DU-FRESNE	6	194
14651	SAINT-PIERRE-DU-JONQUET	4	263
14652	SAINT-PIERRE-DU-MONT	3	81
14654	SAINT-PIERRE-EN-AUGE	137	7669
14656	SAINT-RÉMY	35	1004
14657	SAINT-SAMSON	9	317
14658	NOUES DE SIENNE	58	4454
14659	SAINT-SYLVAIN	29	1452
14660	SAINT-VAAST-EN-AUGE	3	97
14661	SAINT-VAAST-SUR-SEULLES	9	155
14663	SAINT-VIGOR-LE-GRAND	42	2542
14664	SALLEN	8	315
14665	SALLENELLES	8	298
14666	SANNERVILLE	34	1933
14667	SAON	3	226
14668	SAONNET	3	321
14669	SASSY	4	209
14672	VAL DE DRÔME	10	889
14674	SOIGNOLLES	1	131
14675	SOLIERS	49	2061
14676	SOMMERVIEU	25	1016
14677	SOULANGY	8	260
14678	SOUMONT-SAINT-QUENTIN	23	570
14679	SUBLES	9	687
14680	SULLY	2	159
14681	SURRAIN	4	155
14682	SURVILLE	17	465
14684	TESSEL	9	256
14685	THAON	30	1759
14687	LE THEIL-EN-AUGE	4	195
14689	LE HOM	128	3677
14692	TILLY-SUR-SEULLES	64	1765
14694	LE TORQUESNE	12	529
14698	TOUFFRÉVILLE	10	392
14699	TOUQUES	89	3798
14700	TOUR-EN-BESSIN	13	673
14701	TOURGÉVILLE	43	801
14705	TOURNIÈRES	1	153
14706	TOURVILLE-EN-AUGE	4	251
14707	TOURVILLE-SUR-ODON	17	1132
14708	TRACY-BOCAGE	7	304
14709	TRACY-SUR-MER	6	353
14710	TRÉPREL	4	105
14711	TRÉVIÈRES	43	927
14712	TROARN	97	3550
14713	MONTILLIÈRES-SUR-ORNE	13	588
14714	LE TRONQUAY	22	795
14715	TROUVILLE-SUR-MER	201	4692
14716	TRUNGY	6	213
14719	URVILLE	15	707
14720	USSY	23	885
14721	VACOGNES-NEUILLY	12	657
14723	VALSEMÉ	2	274
14724	VARAVILLE	52	1009
14726	VALDALLIÈRE	145	5872
14728	VAUCELLES	12	570
14731	VAUVILLE	8	201
14732	VAUX-SUR-AURE	12	318
14733	VAUX-SUR-SEULLES	9	321
14734	VENDES	9	341
14735	VENDEUVRE	22	811
14737	VERSAINVILLE	7	508
14738	VERSON	94	3690
14739	VER-SUR-MER	58	1681
14740	LA VESPIÈRE-FRIARDEL	22	1199
14741	LE VEY	7	124
14742	VICQUES	4	72
14743	VICTOT-PONTFOL	8	91
14744	VIENNE-EN-BESSIN	8	303
14745	VIERVILLE-SUR-MER	15	234
14747	VIEUX	23	686
14748	VIEUX-BOURG	4	75
14751	VIGNATS	9	304
14752	VILLERS-BOCAGE	79	3197
14753	VILLERS-CANIVET	15	762
14754	VILLERS-SUR-MER	103	2601
14755	VILLERVILLE	44	606
14756	LA VILLETTE	4	234
14758	VILLONS-LES-BUISSONS	13	802
14759	VILLY-LEZ-FALAISE	7	279
14760	VILLY-BOCAGE	15	748
14761	VIMONT	16	832
14762	VIRE NORMANDIE	463	17481
14764	PONT-D'OUILLY	36	991
15001	ALLANCHE	51	808
15002	ALLEUZE	9	227
15003	ALLY	18	611
15004	ANDELAT	10	481
15005	ANGLARDS-DE-SAINT-FLOUR	10	366
