id;id_ex;siret;rup_mi;gestion;date_creat;date_decla;date_publi;date_disso;nature;groupement;titre;titre_court;objet;objet_social1;objet_social2;adrs_complement;adrs_numvoie;adrs_repetition;adrs_typevoie;adrs_libvoie;adrs_distrib;adrs_codeinsee;adrs_codepostal;adrs_libcommune;adrg_declarant;adrg_complemid;adrg_complemgeo;adrg_libvoie;adrg_distrib;adrg_codepostal;adrg_achemine;adrg_pays;dir_civilite;siteweb;publiweb;observation;position;maj_time
"W9J1000152";"03/10/1994";"";"";"9J1T";"1994-10-03";"1994-10-03";"1994-10-19";"0001-01-01";"D";"S";"LES GAIACS";"LES GAIACS";"gérer les loisirs ; perpétrer les traditions ; défendre les droits des personnes âgées dans leur vie de tous les jours";"019005";"000000";"Gustavia";"";"";"";"Mairie de Saint-Barthélemy";"_";"97701";"97133";"Saint-Barthélemy";"";"Gustavia";"";"Mairie de Saint-Barthélemy";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"1";"";"A";"2017-07-06 20:00:07"
"W9J1000153";"16/06/1997";"";"";"9J1T";"1997-06-16";"2020-09-09";"1997-07-12";"0001-01-01";"D";"S";"JUDO-CLUB SAINT-BARTH";"JUDO-CLUB SAINT-BARTH";"contribuer au développement du judo-jijutsu kendo et da ; contribuer à l'animation sportive et culturelle dans la commune ; favoriser la formation, le perfectionnement des adhérents";"011150";"000000";"";"";"";"";"Vitet";"_";"97701";"97133";"Saint-Barthélemy";"";"CHEZ SANDRINE ET JEAN-CLAUDE BERRY";"";"VITET";"";"97133";"SAINT-BARTHéLEMY";"FRANCE";"PF";"";"1";"";"A";"2020-09-25 17:39:51"
"W9J1000154";"16/02/1994";"";"";"9J1T";"1994-02-16";"1998-04-03";"1994-03-16";"0001-01-01";"D";"S";"LES AILES DE SAINT-BARTH OU SAINT-BARTH'S WINGS";"LES AILES DE SAINT-BARTH";"former les pilotes d'aéronef ; fournir des produits et des services aux aéronefs, aux pilotes ou aux élèves pilotes à Saint-Barthélemy ; louer des avions ; être représenter auprès des autorités ; défendre les intérêts de l'aviation générale ; préserver les droits en matière de liberté de circulation ; favoriser le sens civique et responsable";"007002";"000000";"";"";"";"";"aéroport de Saint-Barthélemy";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"aéroport de Saint-Barthélemy";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"1";"";"A";"2017-07-06 20:00:07"
"W9J1000155";"10/12/2007";"";"";"9J1T";"2007-12-10";"2007-12-10";"2007-11-10";"0001-01-01";"D";"S";"DELEGATION TERRITORIALE DE LA CROIX ROUGE DE SAINT-BARTHELEMY";"DELEGATION TERRITORIALE DE LA CROIX...";"prévenir et apaiser toutes les souffrances humaines";"020020";"000000";"Gustavia";"";"";"";"Angle rue Jeanne d'Arc et rue Ataver";"_";"97701";"97133";"Saint-Barthélemy";"";"Gustavia";"";"Angle rue Jeanne d'Arc et rue Ataver";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"1";"";"A";"2017-07-06 20:00:07"
"W9J1000156";"13/06/2005";"";"";"9J1T";"2005-06-13";"2018-12-21";"2005-07-23";"0001-01-01";"D";"S";"ECOLE DE TAEKWONDO-MUDO DE SAINT-BARTHELEMY";"ECOLE DE TAEKWONDO-MUDO DE SAINT-BA...";"pratiquer le taekwondo et les disciplines associées, pratiquer les arts martiaux en général et pratiquer les métiers de la forme";"011150";"000000";"chez M. et Mme GREAUX Eric et Chantal";"";"";"";"Anse des Cayes";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"Anse des Cayes";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"1";"";"A";"2019-01-07 20:11:12"
"W9J1000157";"";"";"";"9J1T";"2017-04-24";"2017-04-24";"2017-07-29";"0001-01-01";"D";"S";"ASSOCIATION DU ST BARTH PHOTOGRAPHY SHOW";"ASBPS";"faire la promotion de la création photographique et organiser un festival de la photographie à Saint Barthélémy ;";"006025";"000000";"KAZAKRESTI";"";"";"RTE";"COROSSOL";"_";"97701";"97133";"Saint-Barthélemy";"";"";"KAZAKRESTI";"ROUTE COROSSOL";"";"97133";"ST BARTHELEMY";"France";"PF";"";"0";"";"A";"2017-07-29 12:45:04"
"W9J1000158";"";"";"";"9J1T";"2017-04-25";"2017-04-25";"2017-07-29";"0001-01-01";"D";"S";"ASSOCIATION MONUMENT BARTHOLOME COLOMB (AMBC)";"AMBC";"ériger dans l'île de Saint-Barthélemy un monument à la mémoire de Bartholomé Colomb, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement";"006090";"000000";"";"";"";"";"VITET";"_";"97701";"97133";"Saint-Barthélemy";"";"";"C/ MARIE NOELLE DE VASSAL";"ROUTE DE VITET";"";"97133";"ST BARTHELEMY";"France";"PM";"";"0";"";"A";"2017-07-29 12:45:04"
"W9J1000159";"";"";"";"9J1T";"2017-06-28";"2017-06-28";"2017-07-29";"0001-01-01";"D";"S";"AUXO";"AUXO";"cette association a pour objet et but l'initiation, le perfectionnement et la promotion de la gestion et de l'informatique s'adressant à tous pour faciliter toutes intégrations ;";"050000";"000000";"";"";"";"";"POINTE MILOU";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"POINTE MILOU";"";"97133";"ST BARTHELEMY";"France";"PM";"";"0";"";"A";"2017-07-29 12:45:05"
"W9J1000261";"";"";"";"9J1T";"2017-10-08";"2018-11-27";"2017-10-14";"0001-01-01";"D";"S";"ASSOCIATION GREENSTBARTHS - MAKING STBARTHS GREEN AGAIN - REVERDIR SAINT BARTH";"GREENSTBARTHS";"contribuer par tous moyens à la préservation et à la restauration de la biodiversité et des paysages de l'ile de st barthélemy, en particulier par la plantation d'arbres et de plantes, particulièrement par la collecte de fonds auprès d'entreprises, d'agences publiques, de fondations privées ou de particuliers liés à l'île ou la fréquentant ;";"024000";"000000";"MAISON DOMINGUE";"";"";"POIN";"MILOU";"_BP 1306";"97701";"97133";"Saint-Barthélemy";"";"";"MAISON DOMINGUE";"POINTE MILOU";"";"97133";"ST BARTHELEMY";"FRANCE";"PM";"http://greenstbarths.com";"0";"";"A";"2018-12-15 12:45:43"
"W9J1000262";"";"";"";"9J1T";"2017-11-27";"2020-07-24";"2017-12-09";"2020-07-22";"D";"S";"HAPPY TRI SAINT BARTH";"HAPPY TRI SAINT BARTH";"organiser, préparer, assurer la logistique permettant la participation à tout évènement lié aux activités sportives du Triathlon, du Swim & Run, du running et du Trail";"011020";"000000";"Vitet";"";"";"";"";"_";"97701";"97133";"Saint-Barthélemy";"";"Vitet";"";"";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"D";"2020-08-12 18:24:20"
"W9J1000263";"";"";"";"9J1T";"2017-12-12";"2017-12-12";"2017-12-16";"0001-01-01";"D";"S";"FITBOARD";"FITBOARD";"encourager et développer l'étude de la nature et de la mer en explorant la faune et la flore par différentes activités tout en respectant la nature";"024015";"000000";"Corossol";"APT 3";"";"RES";"Choisy";"_";"97701";"97133";"Saint-Barthélemy";"";"Corossol";"";"APT 3  residence Choisy";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"A";"2017-12-18 12:45:33"
"W9J1000264";"";"";"";"9J1T";"2018-01-10";"2018-01-10";"2018-01-27";"0001-01-01";"D";"S";"IRMA'S REBELLE";"IRMA'S REBELLE";"organiser, préparer et assurer la logistique permettant la participation à tout évènement lié aux activités du rallye REBELLE";"011000";"000000";"Gustavia";"65";"";"RUE";"DE LA PAIX";"_";"97701";"97133";"Saint-Barthélemy";"";"Gustavia";"";"65  rue DE LA PAIX";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2018-01-27 12:45:11"
"W9J1000265";"";"";"";"9J1T";"2018-04-12";"2018-04-12";"2018-04-21";"0001-01-01";"D";"S";"ASSOCIATION LUSO SAINT-BARTH";"A.L.S.B.";"promouvoir et développer tout projet socio-culturelle, sportif, artistique ou autre sans but lucratifs, développer la qualité du cadre de vie et persévérer la culture portugaise au sein de la communauté lusophone de l'île de Saint-Barthélemy";"006000";"000000";"";"";"";"";"Anse des Cayes";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"Anse des Cayes";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2018-04-21 12:45:28"
"W9J1000266";"";"";"";"9J1T";"2018-05-03";"2018-05-03";"2018-05-05";"0001-01-01";"D";"S";"EN VOITURE SIMONE - LES GAZELLES DE ST BARTH";"EVS";"organiser, préparer, mettre en place la logistique permettant la participation à tout événement lié aux activités du RAG (Rallye Aïcha des Gazelles) ;";"011160";"000000";"Camaruche";"";"";"LD";"Camaruche";"_";"97701";"97133";"Saint-Barthélemy";"";"";"CAMARUCHE";"";"";"97133";"ST BARTHELEMY";"FRANCE";"MA";"";"0";"";"A";"2018-05-05 12:45:35"
"W9J1000267";"";"";"";"9J1T";"2018-06-13";"2018-06-13";"2018-06-30";"0001-01-01";"D";"S";"L'ALAMBIC";"L'ALAMBIC";"faire découvrir le monde des spiritueux au travers de l'art de la dégustation et ses aspects matériels, culturels, historiques et théoriques ; initier et transmettre un savoir faire aux adhérents, membres et participants ; favoriser les échanges pluridisciplinaires des savoirs entre amateurs et professionnels via des rencontres thématiques ; promouvoir la formation, culture et découverte du rhum composante majeure du patrimoine local et caribéen";"010000";"000000";"apt 2 immeuble crédit agricole";"";"";"RUE";"Jeanne d'Arc Gustavia";"_";"97701";"97133";"Saint-Barthélemy";"";"chez REIMONENQ Cyril";"apt 2 immeuble crédit agricole";"rue Jeanne d'Arc Gustavia";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2018-06-30 12:45:07"
"W9J1000268";"";"";"";"9J1T";"2018-05-25";"2018-05-25";"2018-06-30";"0001-01-01";"D";"S";"LES AMIS DE JOHNNY";"LES AMIS DE JOHNNY";"promouvoir la chanson française en organisant des animations culturelles et de loisirs ; créer des liens d'amitiés entre ses membres";"006030";"000000";"Villa Au Coeur Caraïbe";"";"";"";"Vitet";"_";"97701";"97133";"Saint-Barthélemy";"";"Villa Au Coeur Caraïbe";"";"Vitet";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2018-06-30 12:45:04"
"W9J1000269";"";"";"";"9J1T";"2018-06-19";"2018-06-19";"2018-06-30";"0001-01-01";"D";"S";"L'ASSOCIATION DES COPROPRIETAIRES DU FLAMBOYANT";"LES COPROPRIETAIRES DU FLAMBOYANT";"oeuvrer pour l'amélioration du cadre de vie ; faciliter la convivialité entre les copropriétaires et les représenter en prenant en compte la défense de leurs intérêts par tout moyen légitime et/ou juridique";"032520";"000000";"Le Carré d'Or";"";"";"";"Gustavia";"_";"97701";"97133";"Saint-Barthélemy";"";"Le Carré d'Or";"";"Gustavia";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2018-06-30 12:45:11"
"W9J1000270";"";"";"";"9J1T";"2018-07-20";"2018-07-20";"2018-08-04";"0001-01-01";"D";"S";"ELCHEGAVARO";"ELCHEGAVARO";"organiser et participer à des évènements sportifs (Trophée Roses des Sables), et culturels comportant au moins un volet humanitaire ; organiser des manifestations et toute initiatives pouvant aider à la réalisation de l'objet de l'association ; vendre de manière permanente ou occasionnelle tous produits ou services entrant dans le cadre de son objet ou susceptible de contribuer à sa réalisation";"011005";"006000";"SUNSET";"";"";"RUE";"de la république";"_";"97701";"97133";"Saint-Barthélemy";"";"SUNSET";"";"rue de la république";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"A";"2018-08-04 12:45:15"
"W9J1000271";"";"";"";"9J1T";"2018-07-30";"2018-07-30";"2018-08-04";"0001-01-01";"D";"S";"ST BARTH INITIATIVE";"ST BARTH INITIATIVE";"soutenir financièrement et matériellement des causes sociales et environnementales sur l'île de Saint Barthélemy (97133), Collectivité d'Outre Mer ; réaliser et/ou financer des actions sociales, caritatives, de bienfaisance et d'aide humanitaire au profit de personnes physiques et/ou morales résidentes de Saint Barthélemy, et d'actions environnementales dédiées à la restauration, la sauvegarde et la protection de la faune et la flore de l'île";"024000";"019000";"Ravine du Grand galet";"";"";"LD";"Lurin";"_";"97701";"97133";"Saint-Barthélemy";"";"Ravine du Grand galet";"";"lieu dit Lurin";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"A";"2018-08-04 12:45:29"
"W9J1000272";"1978";"";"";"9J1T";"1978-12-15";"2021-03-31";"1901-07-01";"0001-01-01";"D";"S";"ORGANISME DE GESTION DE L'ECOLE CATHOLIQUE SAINT-JOSEPH DE LORIENT";"ORGANISME DE GESTION DE L'ECOLE CA...";"assurer conformément aux dispositions législatives ou réglementaires, la fondation et l'entretien d'écoles catholiques reconnues comme telles par l'autorité canonique compétente, notamment la gestion de l'établissement scolaire primaire ; acquérir tous les immeubles nécessaires à la réalisation de son objet ou en avoir la jouissance ; assumer ses obligations d'ordre administratif, matériel ou financier en liaison avec le chef d'établissement compte tenu des responsabilités inhérentes à la fonct";"040000";"000000";"Ecole Saint-Joseph";"";"";"";"Lorient";"_";"97701";"97133";"Saint-Barthélemy";"";"Ecole Saint-Joseph";"";"Lorient";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"1";"";"A";"2021-04-09 18:52:24"
"W9J1003273";"";"";"";"9J1T";"2018-10-30";"2018-10-30";"2018-11-10";"0001-01-01";"D";"S";"SAINT BARTH MUAY THAI";"SBMT";"enseigner, encadrer, promouvoir et développer par tous moyens la pratique de la discipline suivante : la boxe Thaïlandaise dite ""Muay Thaï"", tout en respectant la déontologie et l'éthique du sport";"011145";"000000";"";"";"";"";"Grand Fond";"_";"97701";"97133";"Saint-Barthélemy";"";"CHEZ M. BERNIER René";"";"Grand Fond";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2018-11-10 12:45:18"
"W9J1003274";"";"";"";"9J1T";"2018-11-26";"2018-11-26";"2018-12-08";"0001-01-01";"D";"S";"SAINT BARTH APNEA";"SAINT BARTH APNEA";"pratiquer l'éducation physique et les sports et plus particulièrement développer et favoriser  par tous moyens appropriés sur les plans sportif et accessoirement artistique et scientifique, la connaissance du monde subaquatique, ainsi que l'apnée et la plongée libre ; contribuer au respect des lois et règlements ayant pour objet la conservation de la faune, de la flore et des richesses sous-marines, notamment en tenant ses adhérents informés des dispositions édictées à cette fin";"011005";"000000";"";"";"";"";"Colombier";"_";"97701";"97133";"Saint-Barthélemy";"";"Chez M. Christian TURBE";"";"Colombier";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2018-12-08 12:45:15"
"W9J1003275";"";"";"";"9J1T";"2019-02-01";"2019-02-01";"2019-02-09";"0001-01-01";"D";"S";"POPYLO PUMPELUP";"POPYLO PUMPELUP";"permettre la découverte des océans et des cultures nouvelles par son équipage ; renforcer la cohésion des membres grâce à la navigation ; retrouver le goût de la simplicité en s'éloignant des technologies modernes";"024000";"011185";"Bateau Popylo Pumpelup";"";"";"";"Port de Gustavia";"_";"97701";"97133";"Saint-Barthélemy";"";"Bateau Popylo Pumpelup";"";"Port de Gustavia";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2019-02-09 12:45:25"
"W9J1003276";"";"";"";"9J1T";"2019-01-28";"2021-08-13";"2019-02-23";"2021-08-13";"D";"S";"ASSOCIATION VIBRATION, INFORMATION, ENERGIE";"V.I.E";"promouvoir et diffuser tous projets reliant les arts, les sciences et les technologies afin d'ouvrir les frontières et consciences sur ces trois disciplines ; réaliser ou organiser toutes manifestations par le biais de moyens et matériels divers (peinture, théâtre, sculpture, vidéo...) s'y rapportant ; tout ce qui sera crée et proposé par l'association sera destiné à tous les citoyens de tous les territoires ; organiser des conférences, expositions, réunions, séminaires, colloques, spectacles, concevoir et diriger des ateliers d'initiation et formation en arts, science et technologies, et par la même faire intervenir des scientifiques, artistes ou personnalités ayant des connaissances ou entretenant des liens avec ces disciplines ; organiser toutes activités et animations destinées aux entreprises, aux associations, aux centres aérés, aux écoles, aux collectivités ou tout groupement de particuliers ; créer et diffuser des oeuvres ; faire paraître des publications dans le cadre prévu par la loi ; conclure tout contrat de partenariat d'association avec d'autres structures identiques ou similaires";"006000";"000000";"La maison suédoise";"37";"";"RUE";"Samuel FAHLBERG";"_";"97701";"97133";"Saint-Barthélemy";"";"La maison suédoise";"SI BARTH VILLA RENTALS";"37  rue Samuel FAHLBERG";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"D";"2021-09-21 12:45:34"
"W9J1003277";"";"";"";"9J1T";"2019-04-05";"2019-04-05";"2019-04-27";"0001-01-01";"D";"S";"UNIS POUR SAINT-BARTHÉLEMY";"UPSB";"mettre en commun des ressources afin de proposer des solutions pérennes pour un développement harmonieux de l'île de Saint-Barthélemy";"050000";"000000";"Gustavia";"56";"";"RUE";"du Pere Irenee de Bruyn";"_";"97701";"97133";"Saint-Barthélemy";"";"";"GUSTAVIA";"56  RUE DU PERE IRENEE DE";"";"97133";"ST BARTHELEMY";"FRANCE";"MR";"";"0";"";"A";"2019-04-27 12:45:07"
"W9J1003278";"";"";"";"9J1T";"2019-04-25";"2021-12-23";"2019-04-27";"0001-01-01";"D";"S";"SPEEDY NEMO ST BARTH";"SPEEDY NEMO ST BARTH";"promouvoir la voile sportive sur les îles de la Caraïbe et particulièrement sur l'île de Saint-Barthélemy";"011185";"000000";"";"";"";"";"Colombier";"_";"97701";"97133";"Saint-Barthélemy";"";"Chez M. Patrick BERNIER";"";"Colombier";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2022-01-04 19:26:47"
"W9J1003279";"";"";"";"9J1T";"2019-05-15";"2019-05-15";"2019-05-18";"0001-01-01";"D";"S";"ASSOCIATION DES COMMERÇANTS ET ARTISANS DE SAINT-BARTHÉLEMY";"ACASB";"resserrer les liens, l'entraide et l'harmonie existants entre les membres, notamment par des publications, réunions, congrès ; représenter et défendre les intérêts de ses membres dans le cadre des lois, auprès des pouvoirs publics, administrations, organismes privés et plus généralement de toutes autorités et corps constitués ; de contribuer à la promotion commerciale de ses membres notamment par des manifestations publiques et privées de toute nature ou tous types d'actions marketing favorables au développement de leurs activités";"023000";"000000";"Gustavia";"15";"";"RUE";"Père Irénée de Bruyn";"_";"97701";"97133";"Saint-Barthélemy";"";"Gustavia";"";"15  rue Père Irénée de Bruyn";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2019-05-18 12:45:37"
"W9J1003280";"";"";"";"9J1T";"2019-07-06";"2019-07-06";"2019-08-03";"0001-01-01";"D";"S";"SBH-SUB";"SBH-SUB";"pratiquer l'éducation physique et les sports, et plus particulièrement développer et favoriser, par tous moyens appropriés sur les plans sportif, artistique, culturel et scientifique, la connaissance du monde et patrimoine subaquatique, ainsi que celle de tous les sports et activités subaquatiques et connexes, notamment la plongée en scaphandre, la nage avec accessoires, pratiquée en mer, piscine, lac ou eau vive";"011000";"050000";"Public";"";"";"CHEM1";"de la grande pente";"_";"97701";"97133";"Saint-Barthélemy";"";"Chemin de la grande pente";"";"PUBLIC";"";"97133";"ST BARTHELEMY";"FRANCE";"MR";"";"0";"";"A";"2019-08-03 12:45:07"
"W9J1003281";"";"";"";"9J1T";"2019-09-05";"2019-09-05";"2019-09-28";"0001-01-01";"D";"S";"ST-BARTH TAXI";"SBT";"organiser, représenter, promouvoir et défendre les intérêts de la profession de chauffeur de taxi sur le territoire de St Barthélemy, au niveau local, national et international ; participer à la politique routière et à l'élaboration des textes régissant les activités de transport routier par une aide apportée à la Collectivité d'Outre-Mer de Saint-Barthélemy, et auprès des services de l'Etat ; défendre les intérêts de ses membres";"022543";"000000";"";"";"";"";"Merlette";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"Merlette";"BP 533";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2019-09-30 18:45:08"
"W9J1003282";"";"";"";"9J1T";"2019-09-15";"2019-09-15";"2019-09-28";"0001-01-01";"D";"S";"WEST INDIES TRADITIONNAL";"INDIES TRADITIONNAL";"promouvoir des gréements et sloops traditionnels des caraïbes ; protéger et défendre par toutes activités culturelles l'artisanat traditionnel des caraïbes";"006000";"000000";"Villa Belle Riviere";"2";"";"LD";"Lorient";"_";"97701";"97133";"Saint-Barthélemy";"";"VILLA BELLE RIVIERE";"";"2  LIEU DIT LORIENT";"";"97133";"ST BARTHELEMY";"FRANCE";"MA";"";"0";"";"A";"2019-09-30 18:45:17"
"W9J1003283";"";"";"";"9J1T";"2019-10-08";"2019-10-08";"2019-10-12";"0001-01-01";"D";"S";"ISLAND VIBES";"ISLAND VIBES";"développer, promouvoir et favoriser des activités liées de près ou de loin au carnaval";"006115";"000000";"";"";"";"";"Colombier";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"Colombier";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"A";"2019-10-12 12:45:41"
"W9J1003284";"";"";"";"9J1T";"2019-11-28";"2019-11-28";"2019-12-07";"0001-01-01";"D";"S";"UNION DES SOMMELIERS DE SAINT BARTHELEMY";"UDSSBH";"regrouper les sommeliers ; organiser des dégustations et des évènements autour du vin avec les partenaires viticulteurs du monde entier, les restaurateurs et particuliers de Saint-Barthélemy, ainsi que les autres îles environnantes";"022000";"000000";"Petite Saline";"2";"";"ZONE3";"Les Tamarins";"_";"97701";"97133";"Saint-Barthélemy";"";"Petite Saline";"";"2  zone artisanale Les Tamarins";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2019-12-07 12:45:21"
"W9J1003285";"";"";"";"9J1T";"2020-02-21";"2020-02-21";"2020-03-07";"0001-01-01";"D";"S";"WE ST-BARTH";"WE ST-BARTH";"organiser des évènements en vue de promouvoir l'hôtellerie et l'hébergement touristique de Saint-Barthélemy de très haut standing";"034000";"022000";"St Barth Isle de France c/o Cheval Blanc";"";"";"";"Baie des Flamands";"_";"97701";"97133";"Saint-Barthélemy";"";"BP 595 Gustavia";"Les sables - Saint-Jean";"";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"A";"2020-03-10 18:45:10"
"W9J1003286";"";"";"";"9J1T";"2020-03-09";"2020-03-09";"2020-06-06";"0001-01-01";"D";"S";"LESS PLASTIC MORE ISLAND";"LESS PLASTIC MORE ISLAND";"limiter la prolifération des matières plastiques à usage unique sur les îles et dans les océans ; sensibiliser les populations et les écoles au phénomène ; proposer des solutions alternatives ; participer à des programmes de recherche scientifique ; vendre des produits et services alternatifs au plastique à usage unique";"024050";"000000";"";"";"";"DOMA1";"des Pairs";"_Petite Saline";"97701";"97133";"Saint-Barthélemy";"";"";"";"DOMAINE DES PAIRS";"";"97133";"ST BARTHELEMY";"FRANCE";"MA";"";"0";"";"A";"2020-06-06 12:45:04"
"W9J1003287";"";"";"";"9J1T";"2020-08-14";"2020-08-14";"2020-10-03";"0001-01-01";"D";"S";"TRIBU AU MONDE";"TAM";"promouvoir et se former à un mieux vivre collectif, en tribu ; d'une façon générale, tous les moyens susceptibles de faciliter le développement ou la réalisation de l'objet défini";"017085";"000000";"";"";"";"";"Corossol";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"Corossol";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2020-10-03 12:45:06"
"W9J1003288";"";"";"";"9J1T";"2020-09-29";"2020-09-29";"2020-10-10";"0001-01-01";"D";"S";"CARIBBEAN KARATE OYAMA SBH";"CARIBBEAN KARATE OYAMA SBH";"dispenser des cours et leçons d'apprentissage du karaté kyukoshinkai ;";"011150";"000000";"";"";"";"LD";"Toiny";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"LIEU DIT TOINY";"";"97133";"ST BARTHELEMY";"FRANCE";"MR";"";"0";"";"A";"2020-10-10 12:45:14"
"W9J1003289";"";"";"";"9J1T";"2020-10-02";"2020-10-02";"2020-10-31";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE SAINT BARTH GOLF CLUB";"ASSBGC";"développer la pratique, l'encadrement, la compétition et plus généralement toute activité ayant pour effet ou pour finalité le développement et la découverte du golf auprès des joueurs et auprès des jeunes dans le respect des règles de l'étiquette et des statuts de la FFGolf";"011100";"000000";"";"";"";"";"PETIT CUL DE SAC";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"PETIT CUL DE SAC";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2020-10-31 12:45:05"
"W9J1003290";"";"";"";"9J1T";"2020-11-20";"2020-11-20";"2020-12-01";"0001-01-01";"D";"S";"ISLAND DIVING";"ISLAND DIVING";"développer l'activité de plongée sous-marine avec scaphandre autonome, randonnée palmée aquatique ou snorkeling, loisirs, tourisme, vente et location de matériel de plongée sous marine, vente de matériel lié à la respiration et ces différentes techniques : cohérence cardiaque";"011125";"000000";"Villa Tribu des îles";"";"";"";"St Jean Carénage";"_";"97701";"97133";"Saint-Barthélemy";"";"Villa Tribu des îles";"";"St Jean Carénage";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2020-12-01 12:45:16"
"W9J1003291";"";"";"";"9J1T";"2020-12-17";"2020-12-17";"2020-12-22";"0001-01-01";"D";"S";"PSG FAN CLUB ST-BARTH";"PSG FAN CLUB ST-BARTH";"permettre le développement physique, moral et intellectuel de ses adhérents";"011075";"000000";"";"20";"";"RUE";"";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"20  rue père Irénée de Bruyn";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2021-01-19 21:56:08"
"W9J1003292";"";"";"";"9J1T";"2021-01-08";"2021-01-08";"2021-01-26";"0001-01-01";"D";"S";"PAPOUILLE ET MAMOUR";"PAPOUILLE ET MAMOUR";"créer une maison d'assistantes maternelles, permettre la prise en compte de chaque enfant accueilli dan son individualité tout en offrant l'avantage d'être en collectivité, permettre de mettre à la disposition d'assistantes maternelles agrées en échange d'une participation mensuelle aux charges et frais de fonctionnement de la structure des locaux entièrement dédiés à l'accueil de jeunes enfants, aménagés et équipés de telle sorte qu'elles puissent y exercer leur métier en petit groupe et dans les conditions optimales tant pour ces professionnelles que pour les enfants accueillis et leurs parents, mettre en place des activités éducatives, ludiques, artistiques, musicales et motrices à destinations des enfants accueillis";"021005";"000000";"";"";"";"";"Lorient";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"Lorient";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"A";"2021-01-26 12:45:07"
"W9J1003293";"";"";"";"9J1T";"2021-02-09";"2021-02-09";"2021-02-16";"0001-01-01";"D";"S";"LA LIGUE D'IMPROVISATION ANTILLAISE";"LA LIA";"développer l'improvisation théâtrale, l'organisation et la représentation de manifestations théâtrales, le partage et l'apprentissage de connaissance sur l'improvisation théâtrale par le biais entre autres d'ateliers, de stages ou de rencontres";"006070";"000000";"";"";"";"";"Route de colombier";"_";"97701";"97133";"Saint-Barthélemy";"";"chez Mme BRIN Germaine";"";"Route de colombier";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2021-02-16 12:45:23"
